0,0.9,0.95847,0,0.9
0.060606,0.93668,0.96536,0.5,1.2
0.12121,0.97335,0.97285,2,1.3
0.18182,1.01,0.98094,3.5,2.3
0.24242,1.0466,0.98961,4,2.75
0.30303,1.0832,0.99889,5,3.7
0.36364,1.1195,1.0088,6,4.4
0.42424,1.1556,1.0192,0,0
0.48485,1.1912,1.0303,0,0
0.54545,1.2262,1.0419,0,0
0.60606,1.2603,1.0541,0,0
0.66667,1.2933,1.067,0,0
0.72727,1.3249,1.0804,0,0
0.78788,1.3547,1.0944,0,0
0.84848,1.3825,1.109,0,0
0.90909,1.408,1.1242,0,0
0.9697,1.4308,1.14,0,0
1.0303,1.4505,1.1564,0,0
1.0909,1.467,1.1734,0,0
1.1515,1.4799,1.191,0,0
1.2121,1.4891,1.2092,0,0
1.2727,1.4943,1.2279,0,0
1.3333,1.4956,1.2473,0,0
1.3939,1.4929,1.2673,0,0
1.4545,1.4862,1.2878,0,0
1.5152,1.4757,1.3089,0,0
1.5758,1.4617,1.3307,0,0
1.6364,1.4444,1.353,0,0
1.697,1.4242,1.3759,0,0
1.7576,1.4016,1.3994,0,0
1.8182,1.3773,1.4235,0,0
1.8788,1.3517,1.4482,0,0
1.9394,1.3257,1.4735,0,0
2,1.3,1.4994,0,0
2.0606,1.2754,1.5259,0,0
2.1212,1.2527,1.553,0,0
2.1818,1.2327,1.5807,0,0
2.2424,1.2164,1.6089,0,0
2.303,1.2045,1.6378,0,0
2.3636,1.1979,1.6672,0,0
2.4242,1.1972,1.6973,0,0
2.4848,1.2031,1.7279,0,0
2.5455,1.2162,1.7591,0,0
2.6061,1.237,1.791,0,0
2.6667,1.2657,1.8234,0,0
2.7273,1.3026,1.8564,0,0
2.7879,1.3478,1.89,0,0
2.8485,1.401,1.9242,0,0
2.9091,1.4621,1.959,0,0
2.9697,1.5305,1.9944,0,0
3.0303,1.6056,2.0303,0,0
3.0909,1.6867,2.0669,0,0
3.1515,1.7727,2.1041,0,0
3.2121,1.8625,2.1418,0,0
3.2727,1.9549,2.1802,0,0
3.3333,2.0485,2.2191,0,0
3.3939,2.1419,2.2587,0,0
3.4545,2.2334,2.2988,0,0
3.5152,2.3217,2.3395,0,0
3.5758,2.405,2.3809,0,0
3.6364,2.4821,2.4228,0,0
3.697,2.5515,2.4653,0,0
3.7576,2.612,2.5084,0,0
3.8182,2.6626,2.5521,0,0
3.8788,2.7027,2.5963,0,0
3.9394,2.7318,2.6412,0,0
4,2.75,2.6867,0,0
4.0606,2.7576,2.7328,0,0
4.1212,2.7557,2.7794,0,0
4.1818,2.7456,2.8267,0,0
4.2424,2.7293,2.8745,0,0
4.303,2.7095,2.923,0,0
4.3636,2.6895,2.972,0,0
4.4242,2.673,3.0216,0,0
4.4848,2.6644,3.0719,0,0
4.5455,2.6688,3.1227,0,0
4.6061,2.6917,3.1741,0,0
4.6667,2.7388,3.2261,0,0
4.7273,2.8162,3.2787,0,0
4.7879,2.9303,3.3319,0,0
4.8485,3.0869,3.3857,0,0
4.9091,3.2918,3.44,0,0
4.9697,3.5498,3.495,0,0
5.0303,3.8648,3.5506,0,0
5.0909,4.2389,3.6067,0,0
5.1515,4.6722,3.6635,0,0
5.2121,5.162,3.7208,0,0
5.2727,5.7021,3.7787,0,0
5.3333,6.2821,3.8373,0,0
5.3939,6.8862,3.8964,0,0
5.4545,7.4922,3.9561,0,0
5.5152,8.0705,4.0164,0,0
5.5758,8.5824,4.0773,0,0
5.6364,8.979,4.1388,0,0
5.697,9.1991,4.2009,0,0
5.7576,9.1673,4.2636,0,0
5.8182,8.7922,4.3269,0,0
5.8788,7.9639,4.3908,0,0
5.9394,6.5514,4.4552,0,0
6,4.4,4.5203,0,0
